Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Allow customer reviews?,Regular price,Categories,Tags,Images,Parent,Position,Meta: androapp_post_notify,Meta: pageview,Meta: _has_multi_vendor,Meta: fb_product_group_id,Meta: fb_visibility,Meta: fb_product_item_id,Meta: inactive_product_flag,Meta: pi_dcw_product_redirect,Meta: pi_dcw_product_overwrite_global,Meta: _per_product_admin_commission_type,Meta: _yoast_wpseo_primary_product_cat,Meta: _wpas_skip_22259777,Meta: _yoast_wpseo_content_score,Meta: _wpas_skip_22522829,Meta: _wpas_skip_22590529,Meta: _wpas_skip_23171279,Meta: _yoast_wpseo_metadesc,Meta: _yoast_wpseo_focuskw,Meta: _yoast_wpseo_linkdex,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _lot_discount_quantity,Meta: _lot_discount_amount,Meta: _is_lot_discount,Meta: _disable_shipping,Meta: _overwrite_shipping,Meta: _publicize_twitter_user,Meta: _wpas_done_all,Meta: _yoast_wpseo_title
simple,مجموعة الوان اكواريل من كريتاكلر - 24 قطعة,مجموعة الوان اكواريل من كريتاكلر - 24 قطعة,1,0,visible,مجموعة الوان اكواريل من كريتاكلر - 24 قطعة,مجموعة الوان اكواريل من كريتاكلر - 24 قطعة,taxable,1,,0,0,1,130,الوان اكواريل,#aquarel,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_46412006_a671c71334f59.jpg,,0,off,,,,,,,,,,,,,,,,مجموعة الوان اكواريل من كريتاكلر - 24 قطعة,مجموعة الوان اكواريل من كريتاكلر - 24 قطعة,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مجموعة الوان حجارة اكواريل من كاريوكا - 12 قطعة,مجموعة الوان حجارة اكواريل من كاريوكا - 12 قطعة,1,0,visible,مجموعة الوان حجارة اكواريل من كاريوكا - 12 قطعة,مجموعة الوان حجارة اكواريل من كاريوكا - 12 قطعة,taxable,1,,0,0,1,75,الوان اكواريل,#aquarel,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_46411960_c3c092922b7d1.jpg,,0,off,,,,,,,,,,,,,,,,مجموعة الوان حجارة اكواريل من كاريوكا - 12 قطعة,مجموعة الوان حجارة اكواريل من كاريوكا - 12 قطعة,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مجموعة الوان حجارة اكواريل من كاريوكا - 24 قطعة,مجموعة الوان حجارة اكواريل من كاريوكا - 24 قطعة,1,0,visible,مجموعة الوان حجارة اكواريل من كاريوكا - 24 قطعة,مجموعة الوان حجارة اكواريل من كاريوكا - 24 قطعة,taxable,1,,0,0,1,120,الوان اكواريل,#aquarel,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_46411965_0dc34eefe601a.jpg,,0,off,,,,,,,,,,,,,,,,مجموعة الوان حجارة اكواريل من كاريوكا - 24 قطعة,مجموعة الوان حجارة اكواريل من كاريوكا - 24 قطعة,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,95954589,الوان اكواريل ساكورا كوى 60 لون,1,0,visible,الوان اكواريل ساكورا كوى 60 لون,الوان اكواريل ساكورا كوى 60 لون,taxable,1,,0,0,1,2065,الوان اكواريل,#aquarel,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_64943077_9466c282e72eb.jpg,,0,off,,,,,,,,,,,,,,,,الوان اكواريل ساكورا كوى 60 لون,الوان اكواريل ساكورا كوى 60 لون,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,896146,الوان اكواريل ساكورا كوى 48 لون,1,0,visible,الوان اكواريل ساكورا كوى 48 لون,الوان اكواريل ساكورا كوى 48 لون,taxable,1,,0,0,1,1495,الوان اكواريل,#aquarel,https://our-arts.com/wp-content/uploads/products/aristo/tem_XL_64942198_aab544564635d.jpg,,0,off,,,,,,,,,,,,,,,,الوان اكواريل ساكورا كوى 48 لون,الوان اكواريل ساكورا كوى 48 لون,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,8468468,الوان اكواريل ساكورا كوى 36 لون,1,0,visible,الوان اكواريل ساكورا كوى 36 لون,الوان اكواريل ساكورا كوى 36 لون,taxable,1,,0,0,1,1010,الوان اكواريل,#aquarel,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_64942186_a73410fa97271.jpg,,0,off,,,,,,,,,,,,,,,,الوان اكواريل ساكورا كوى 36 لون,الوان اكواريل ساكورا كوى 36 لون,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,5846865,الوان اكواريل ساكورا كوى 24 لون,1,0,visible,الوان اكواريل ساكورا كوى 24 لون,الوان اكواريل ساكورا كوى 24 لون,taxable,1,,0,0,1,685,الوان اكواريل,#aquarel,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_64942137_2681cb0bfd443.jpg,,0,off,,,,,,,,,,,,,,,,الوان اكواريل ساكورا كوى 24 لون,الوان اكواريل ساكورا كوى 24 لون,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,984+96526,الوان اكواريل ساكورا كوى 30 لون,1,0,visible,الوان اكواريل ساكورا كوى 30 لون,الوان اكواريل ساكورا كوى 30 لون,taxable,1,,0,0,1,840,الوان اكواريل,#aquarel,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_64942165_2ca248f404319.jpg,,0,off,,,,,,,,,,,,,,,,الوان اكواريل ساكورا كوى 30 لون,الوان اكواريل ساكورا كوى 30 لون,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,5846845651,كوى ساكورا - الوان اكواريل 18 لون,1,0,visible,كوى ساكورا - الوان اكواريل 18 لون,كوى ساكورا - الوان اكواريل 18 لون,taxable,1,,0,0,1,515,الوان اكواريل,#aquarel,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_64942100_c2e3be3ee6c0c.jpg,,0,off,,,,,,,,,,,,,,,,كوى ساكورا - الوان اكواريل 18 لون,كوى ساكورا - الوان اكواريل 18 لون,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,78456458,الوان اكواريل ساكورا كوى 72 لون,1,0,visible,الوان اكواريل ساكورا كوى 72 لون,الوان اكواريل ساكورا كوى 72 لون,taxable,1,,0,0,1,2475,الوان اكواريل,#aquarel,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_64943089_7a0241349034f.jpg,,0,off,,,,,,,,,,,,,,,,الوان اكواريل ساكورا كوى 72 لون,الوان اكواريل ساكورا كوى 72 لون,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,6995695232,طقم 12 لون سوفت باستيل من تالينز talens,1,0,visible,طقم 12 لون سوفت باستيل من تالينز talens,طقم 12 لون سوفت باستيل من تالينز talens,taxable,1,,0,0,1,145,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_115933679_d46b510f0012d.jpg,,0,off,,,,,,,,,,,,,,,,طقم 12 لون سوفت باستيل من تالينز talens,طقم 12 لون سوفت باستيل من تالينز talens,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,51435486,الوان سوفت باستل 24 لون بيانيو,1,0,visible,الوان سوفت باستل 24 لون بيانيو,الوان سوفت باستل 24 لون بيانيو,taxable,1,,0,0,1,300,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_66691236_67ee0c1c88a93.jpg,,0,off,,,,,,,,,,,,,,,,الوان سوفت باستل 24 لون بيانيو,الوان سوفت باستل 24 لون بيانيو,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,4556666126,طقم 48 لون سوفت باستيل من ستيدلر,1,0,visible,طقم 48 لون سوفت باستيل من ستيدلر,طقم 48 لون سوفت باستيل من ستيدلر,taxable,1,,0,0,1,1345,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_122785420_d6569c113e406.jpg,,0,off,,,,,,,,,,,,,,,,طقم 48 لون سوفت باستيل من ستيدلر,طقم 48 لون سوفت باستيل من ستيدلر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,155852522,طقم 36 لون سوفت باستيل من ستيدلر,1,0,visible,طقم 36 لون سوفت باستيل من ستيدلر,طقم 36 لون سوفت باستيل من ستيدلر,taxable,1,,0,0,1,975,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_122785194_92ca6abf46fa2.jpg,,0,off,,,,,,,,,,,,,,,,طقم 36 لون سوفت باستيل من ستيدلر,طقم 36 لون سوفت باستيل من ستيدلر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,1452222,طقم 24 لون سوفت باستيل من ستيدلر,1,0,visible,طقم 24 لون سوفت باستيل من ستيدلر,طقم 24 لون سوفت باستيل من ستيدلر,taxable,1,,0,0,1,670,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_122785050_c7a11932dcecc.jpg,,0,off,,,,,,,,,,,,,,,,طقم 24 لون سوفت باستيل من ستيدلر,طقم 24 لون سوفت باستيل من ستيدلر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,8529655,طقم 12 لون سوفت باستيل من ستيدلر,1,0,visible,طقم 12 لون سوفت باستيل من ستيدلر,طقم 12 لون سوفت باستيل من ستيدلر,taxable,1,,0,0,1,335,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_122784852_81757c785a8b8.jpg,,0,off,,,,,,,,,,,,,,,,طقم 12 لون سوفت باستيل من ستيدلر,طقم 12 لون سوفت باستيل من ستيدلر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,7595555,طقم 48 لون اويل باستيل من ستيدلر,1,0,visible,طقم 48 لون اويل باستيل من ستيدلر,طقم 48 لون اويل باستيل من ستيدلر,taxable,1,,0,0,1,649,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_122784676_e3cdb34ffff56.jpg,,0,off,,,,,,,,,,,,,,,,طقم 48 لون اويل باستيل من ستيدلر,طقم 48 لون اويل باستيل من ستيدلر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,985254,طقم 36 لون اويل باستيل من ستيدلر,1,0,visible,طقم 36 لون اويل باستيل من ستيدلر,طقم 36 لون اويل باستيل من ستيدلر,taxable,1,,0,0,1,499,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_122784577_b4578a13e7bc9.jpg,,0,off,,,,,,,,,,,,,,,,طقم 36 لون اويل باستيل من ستيدلر,طقم 36 لون اويل باستيل من ستيدلر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,712555,طقم 12 لون اويل باستيل من ستيدلر,1,0,visible,طقم 12 لون اويل باستيل من ستيدلر,طقم 12 لون اويل باستيل من ستيدلر,taxable,1,,0,0,1,175,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_122784126_f8c8b5bb703f2.jpg,,0,off,,,,,,,,,,,,,,,,طقم 12 لون اويل باستيل من ستيدلر,طقم 12 لون اويل باستيل من ستيدلر,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"طقم الوان باستيل 12 لون من ماستر باستيل, متعدد الالوان","طقم الوان باستيل 12 لون من ماستر باستيل, متعدد الالوان",1,0,visible,"طقم الوان باستيل 12 لون من ماستر باستيل, متعدد الالوان","طقم الوان باستيل 12 لون من ماستر باستيل, متعدد الالوان",taxable,1,,0,0,1,102,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42052245_c959d4e3c342e.jpg,,0,off,,,,,,,,,,,,,,,,"طقم الوان باستيل 12 لون من ماستر باستيل, متعدد الالوان","طقم الوان باستيل 12 لون من ماستر باستيل, متعدد الالوان",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"طقم الوان باستيل 48 لون من ماستر باستيل, متعدد الالوان","طقم الوان باستيل 48 لون من ماستر باستيل, متعدد الالوان",1,0,visible,"طقم الوان باستيل 48 لون من ماستر باستيل, متعدد الالوان","طقم الوان باستيل 48 لون من ماستر باستيل, متعدد الالوان",taxable,1,,0,0,1,360,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42052253_e1b6eec1ef451.jpg,,0,off,,,,,,,,,,,,,,,,"طقم الوان باستيل 48 لون من ماستر باستيل, متعدد الالوان","طقم الوان باستيل 48 لون من ماستر باستيل, متعدد الالوان",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"طقم الوان باستيل 36 لون من ماستر باستيل, متعدد الالوان","طقم الوان باستيل 36 لون من ماستر باستيل, متعدد الالوان",1,0,visible,"طقم الوان باستيل 36 لون من ماستر باستيل, متعدد الالوان","طقم الوان باستيل 36 لون من ماستر باستيل, متعدد الالوان",taxable,1,,0,0,1,210,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42052249_358e58cfc058a.jpg,,0,off,,,,,,,,,,,,,,,,"طقم الوان باستيل 36 لون من ماستر باستيل, متعدد الالوان","طقم الوان باستيل 36 لون من ماستر باستيل, متعدد الالوان",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,مجموعة الوان اويل باستل من ديلي - 18 قطعة,مجموعة الوان اويل باستل من ديلي - 18 قطعة,1,0,visible,مجموعة الوان اويل باستل من ديلي - 18 قطعة,مجموعة الوان اويل باستل من ديلي - 18 قطعة,taxable,1,,0,0,1,45,الوان باستيل,#pastle,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_46411986_f57236c670adc.jpg,,0,off,,,,,,,,,,,,,,,,مجموعة الوان اويل باستل من ديلي - 18 قطعة,مجموعة الوان اويل باستل من ديلي - 18 قطعة,,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,"ألوان بوستر من دونج- ايه، 30 مل- برتقالي","ألوان بوستر من دونج- ايه، 30 مل- برتقالي",1,0,visible,"ألوان بوستر من دونج- ايه، 30 مل- برتقالي","ألوان بوستر من دونج- ايه، 30 مل- برتقالي",taxable,1,,0,0,1,35,ألوان بوستر,#Poster,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_36157818_143757431.jpg,,0,off,,,,,,,,,,,,,,,,"ألوان بوستر من دونج- ايه، 30 مل- برتقالي","ألوان بوستر من دونج- ايه، 30 مل- برتقالي",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111208,"برطمان بوستر من ام بي جي اتش - واب, 100 مل, 24 - برتقالي",1,0,visible,"برطمان بوستر من ام بي جي اتش - واب, 100 مل, 24 - برتقالي","برطمان بوستر من ام بي جي اتش - واب, 100 مل, 24 - برتقالي",taxable,1,,0,0,1,46,ألوان بوستر,#Poster,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617519_fc1c8f7986f52.jpg,,0,off,,,,,,,,,,,,,,,,"برطمان بوستر من ام بي جي اتش - واب, 100 مل, 24 - برتقالي","برطمان بوستر من ام بي جي اتش - واب, 100 مل, 24 - برتقالي",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111198,"برطمان بوستر من ام بي جي اتش - واب, 100 مل, 793 - اسود",1,0,visible,"برطمان بوستر من ام بي جي اتش - واب, 100 مل, 793 - اسود","برطمان بوستر من ام بي جي اتش - واب, 100 مل, 793 - اسود",taxable,1,,0,0,1,46,ألوان بوستر,#Poster,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617761_4399fc7167b3e.jpg,,0,off,,,,,,,,,,,,,,,,"برطمان بوستر من ام بي جي اتش - واب, 100 مل, 793 - اسود","برطمان بوستر من ام بي جي اتش - واب, 100 مل, 793 - اسود",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111214,"برطمان بوستر من دونج-ايه, 30 مل - اسود",1,0,visible,"برطمان بوستر من دونج-ايه, 30 مل - اسود","برطمان بوستر من دونج-ايه, 30 مل - اسود",taxable,1,,0,0,1,35,ألوان بوستر,#Poster,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617552_80324b4b1cc95.jpg,,0,off,,,,,,,,,,,,,,,,"برطمان بوستر من دونج-ايه, 30 مل - اسود","برطمان بوستر من دونج-ايه, 30 مل - اسود",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
simple,111215,"برطمان بوستر من دونج-ايه, 30 مل - اخضر",1,0,visible,"برطمان بوستر من دونج-ايه, 30 مل - اخضر","برطمان بوستر من دونج-ايه, 30 مل - اخضر",taxable,1,,0,0,1,35,ألوان بوستر,#Poster,https://our-arts.com/wp-content/uploads/products/aristo/item_XL_42617558_03ebc78d4c533.jpg,,0,off,,,,,,,,,,,,,,,,"برطمان بوستر من دونج-ايه, 30 مل - اخضر","برطمان بوستر من دونج-ايه, 30 مل - اخضر",,,,,,,,,,,,,%%title%% %%page%% %%sep%% %%sitename%%
